symbol,company,insider_name,category,quantity,value,type,trade_date,mode,exchange
TMB,Tamilnad Mercantile Bank Limited,A.Radhika,Immediate relative,700.0,289345,Buy,19-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,72292.0,59265330,Buy,18-May-2023,Market Purchase,NSE
INDUSINDBK,Indusind Bank Limited,SHIBAN KAUL,Employees/Designated Employees,1550.0,1934400,Sell,18-May-2023,Market Purchase,NSE
KRISHANA,Krishana Phoschem Limited,OSTWAL PHOSCHEM ( INDIA) LIMITED,Promoters,35553.0,16256269,Buy,16-May-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,A.Radhika,Immediate relative,1300.0,542900,Buy,17-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,64740.0,52003266,Buy,17-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,69636.0,55766390,Buy,16-May-2023,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,DEEPAK ARORA,Promoters,10000.0,1786732,Buy,16-May-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,Lakshmi Arumolu,Immediate relative,4000.0,1675837,Buy,15-May-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,P.C.G.Asok Kumar,Director,1000.0,420000,Buy,15-May-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,A.Radhika,Immediate relative,1000.0,419997,Buy,15-May-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,G.A.Vignesh,Immediate relative,1000.0,420000,Buy,15-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,151000.0,122284481,Buy,15-May-2023,Market Purchase,NSE
KRISHANA,Krishana Phoschem Limited,OSTWAL PHOSCHEM ( INDIA) LIMITED,Promoters,6793.0,3049088,Buy,12-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,6049.0,4681711,Buy,12-May-2023,Market Purchase,NSE
LTIM,LTIMindtree Limited,Chandrasekaran Ramamkrishnan,Director,11.0,47722,Buy,19-Apr-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,-,1000.0,93253,Buy,10-May-2023,Market Purchase,BSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,-,34000.0,3182840,Buy,10-May-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,A.Radhika,Immediate relative,411.0,172004,Buy,12-May-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,34000.0,3182840,Buy,10-May-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,1000.0,93253,Buy,10-May-2023,Market Purchase,BSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,11831.0,9166588,Buy,11-May-2023,Market Purchase,NSE
GNA,GNA Axles Limited,GNA GEARS LIMITED,Promoter Group,500.0,388400,Buy,04-May-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,89715.0,8373695,Buy,09-May-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,5667.0,528416,Buy,09-May-2023,Market Purchase,BSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,89715.0,8373695,Buy,09-May-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,5667.0,528416,Buy,09-May-2023,Market Purchase,BSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,1939.0,1501131,Buy,10-May-2023,Market Purchase,NSE
HINDUNILVR,Hindustan Unilever Limited,Chandrasekaran Singaravelu,Employees/Designated Employees,1500.0,3733806,Buy,04-May-2023,Market Purchase,BSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,182332.0,139159850,Buy,09-May-2023,Market Purchase,NSE
LTIM,LTIMindtree Limited,Padma Chandrasekaran,Immediate relative,46.0,196655,Buy,12-Jan-2023,Market Purchase,NSE
LTIM,LTIMindtree Limited,Padma Chandrasekaran,Immediate relative,10.0,44948,Buy,25-Jan-2023,Market Purchase,NSE
LTIM,LTIMindtree Limited,Padma Chandrasekaran,Immediate relative,18.0,82553,Buy,29-Mar-2023,Market Purchase,NSE
KRISHANA,Krishana Phoschem Limited,Pankaj Ostwal,Promoter Group,3000.0,1409480,Buy,05-May-2023,Market Purchase,NSE
KRISHANA,Krishana Phoschem Limited,OSTWAL PHOSCHEM ( INDIA) LIMITED,Promoters,1000.0,469990,Buy,05-May-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,P C G Asok Kumar,Director,6000.0,2532360,Buy,08-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,62442.0,46446700,Buy,08-May-2023,Market Purchase,NSE
SHAKTIPUMP,Shakti Pumps (India) Limited,Vintex Tools Private Limited,Promoter Group,15000.0,6328463,Buy,08-May-2023,Market Purchase,NSE
SILVERTUC,Silver Touch Technologies Limited,NAMRATA RONAK SHAH,Immediate relative,110.0,38006,Buy,04-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,200367.0,144125827,Buy,05-May-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,193881.0,18411224,Buy,04-May-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,6119.0,574028,Buy,04-May-2023,Market Purchase,BSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,193881.0,18411224,Buy,04-May-2023,Market Purchase,NSE
PARAGMILK,Parag Milk Foods Limited,Sixth Sense India Opportunities III,Other,6119.0,574028,Buy,04-May-2023,Market Purchase,BSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,10000.0,1819981,Buy,05-May-2023,Market Purchase,NSE
KRISHANA,Krishana Phoschem Limited,OSTWAL PHOSCHEM ( INDIA) LIMITED,Promoters,7942.0,3750147,Buy,02-May-2023,Market Purchase,NSE
KRISHANA,Krishana Phoschem Limited,PRAVEEN  OSTWAL,Promoters,650.0,307412,Buy,02-May-2023,Market Purchase,NSE
KRISHANA,Krishana Phoschem Limited,Pankaj Ostwal,Promoter Group,785.0,372241,Buy,04-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,120261.0,85101434,Buy,04-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,78443.0,53939666,Buy,03-May-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,P C G Asok Kumar,Director,4800.0,2012500,Buy,27-Apr-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,47000.0,31897414,Buy,02-May-2023,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,10000.0,1763942,Buy,02-May-2023,Market Purchase,NSE
ABREL,Aditya Birla Real Estate Limited,CTIL Employee Welfare Trust,Employees/Designated Employees,47728.0,32498278,Buy,28-Apr-2023,Market Purchase,-
NAUKRI,Info Edge (India) Limited,Shivali Jain,Immediate relative,800.0,3184000,Buy,23-Dec-2022,Market Purchase,NSE
CIPLA,Cipla Limited,Vidya Prabhakar Rote jointly with Kiran Rote,-,1000.0,1110380,Buy,21-Dec-2022,Market Purchase,NSE
IRISDOREME,Iris Clothings Limited,Shruti Ladha,Promoter Group,3000.0,940680,Buy,28-Mar-2023,Market Purchase,NSE
IRISDOREME,Iris Clothings Limited,Shruti Ladha,Promoter Group,3000.0,943680,Buy,31-Mar-2023,Market Purchase,NSE
IRISDOREME,Iris Clothings Limited,Shruti Ladha,Promoter Group,3000.0,946650,Buy,29-Mar-2023,Market Purchase,NSE
RELIGARE,Religare Enterprises Limited,Gurpreet Singh Sidana,Employees/Designated Employees,25000.0,3619900,Buy,31-Mar-2023,Market Purchase,"BSE,NSE"
GODREJPROP,Godrej Properties Limited,NIRAJ LODHA,Employees/Designated Employees,855.0,885977,Buy,28-Mar-2023,Market Purchase,NSE
SARLAPOLY,Sarla Performance Fibers Limited,SARLADEVI MADHUSUDAN JHUNJHUNWALA,Promoter Group,10500.0,347429,Buy,28-Mar-2023,Market Purchase,NSE
BLS,BLS International Services Limited,Ruchita Gaurav Aggarwal,Promoter Group,12547.0,1993982,Buy,14-Mar-2023,Market Purchase,NSE
COMPUSOFT,Compucom Software Limited,SURENDRA KUMAR SURANA,Promoters,59652.0,1026032,Buy,13-Feb-2023,Market Purchase,"BSE,NSE"
CONFIPET,Confidence Petroleum India Limited,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,Promoter Group,145318.0,8864398,Buy,31-Mar-2023,Market Purchase,NSE
PKTEA,The Peria Karamalai Tea & Produce Company Limited,AMIT MEHTA,Other,3490.0,1013299,Buy,15-Mar-2023,Market Purchase,NSE
MADHAV,Madhav Marbles and Granites Limited,MADHAV DOSHI,Director,5600.0,219520,Buy,31-Mar-2023,Market Purchase,NSE
RTNINDIA,RattanIndia Enterprises Limited,RattanIndia Enterprises Limited Employee Welfare Trust,Other,333562.0,11423517,Buy,28-Mar-2023,Market Purchase,"BSE,NSE"
GNA,GNA Axles Limited,GNA GEARS LIMITED,Promoter Group,300.0,243500,Buy,21-Mar-2023,Market Purchase,NSE
UMESLTD,Usha Martin Education & Solutions Limited,USHA MARTIN VENTURES LIMITED,Promoter Group,14320.0,3,Buy,31-Mar-2023,Market Purchase,NSE
JASH,Jash Engineering Limited,Axel Schutte,Director,1225.0,1041677,Buy,29-Mar-2023,Market Purchase,NSE
DPABHUSHAN,D. P. Abhushan Limited,RATAN LAL KATARIA,Promoter Group,60000.0,17687996,Buy,29-Mar-2023,Market Purchase,NSE
GMRAIRPORT,GMR AIRPORTS LIMITED,Varalakshmi Enterprises LLP,Promoter Group,3500000.0,140762442,Buy,31-Mar-2023,Market Purchase,NSE
GMRAIRPORT,GMR AIRPORTS LIMITED,Varalakshmi Enterprises LLP,Promoter Group,2500000.0,98027737,Buy,29-Mar-2023,Market Purchase,NSE
BLS,BLS International Services Limited,Asha Kiran Panigrahy,Immediate relative,33333.0,5199615,Buy,31-Mar-2023,Market Purchase,NSE
ECLERX,eClerx Services Limited,Eclerx Employee Welfare Trust,Other,2667.0,3474478,Buy,31-Mar-2023,Market Purchase,NSE
DEEPAKNTR,Deepak Nitrite Limited,Sanjay Upadhyay,Key Managerial Personnel,1238.0,2230691,Buy,29-Mar-2023,Market Purchase,NSE
ATLANTAA,ATLANTAA LIMITED,Bhavana Rajhoo Bbarot,Promoters,94000.0,1467275,Buy,27-Mar-2023,Market Purchase,BSE
CENTRUM,Centrum Capital Limited,Saasha Chandir Gidwani,Immediate relative,100000.0,1825016,Buy,31-Mar-2023,Market Purchase,NSE
CENTRUM,Centrum Capital Limited,JASPAL SINGH BINDRA,Key Managerial Personnel,200000.0,3738160,Buy,31-Mar-2023,Market Purchase,NSE
CENTRUM,Centrum Capital Limited,JBCG ADVISORY SERVICES PRIVATE LIMTIED,Promoter Group,7700.0,147378,Buy,31-Mar-2023,Market Purchase,BSE
CENTRUM,Centrum Capital Limited,JBCG ADVISORY SERVICES PRIVATE LIMTIED,Promoter Group,100000.0,1909336,Buy,31-Mar-2023,Market Purchase,NSE
ORIENTBELL,Orient Bell Limited,Mahendra K Daga,Promoters,18932.0,9560660,Buy,31-Mar-2023,Market Purchase,NSE
ORIENTBELL,Orient Bell Limited,Good Team Investment and Trading Company Private Limited,Promoter Group,10000.0,5050000,Buy,31-Mar-2023,Market Purchase,NSE
ORIENTBELL,Orient Bell Limited,Sarla Daga,Promoter Group,14000.0,7069720,Buy,31-Mar-2023,Market Purchase,NSE
CYBERTECH,Cybertech Systems And Software Limited,VISWANATH TADIMETY,Promoters,43750.0,4376329,Buy,31-Mar-2023,Market Purchase,NSE
ASHIANA,Ashiana Housing Limited,Abhijit Joshi,-,8360.0,1401541,Buy,31-Mar-2023,Market Purchase,NSE
ASHIANA,Ashiana Housing Limited,Sunil Vidyadhar Damle,-,8425.0,1409494,Buy,29-Mar-2023,Market Purchase,NSE
KOPRAN,Kopran Limited,Surendra Somani,Promoters,28500.0,3076005,Buy,31-Mar-2023,Market Purchase,BSE
INDOCO,Indoco Remedies Limited,MADHURA RAMANI,Promoters,1500.0,495750,Buy,29-Mar-2023,Market Purchase,NSE
INDOCO,Indoco Remedies Limited,ADITI M. PANANDIKAR,Promoters,2022.0,668777,Buy,29-Mar-2023,Market Purchase,NSE
KOPRAN,Kopran Limited,Surendra Somani,Promoters,65500.0,7013740,Buy,31-Mar-2023,Market Purchase,NSE
SUPRIYA,Supriya Lifescience Limited,Satish Waman Wagh,Promoters,13000.0,2472864,Buy,31-Mar-2023,Market Purchase,NSE
HERANBA,Heranba Industries Limited,RAGHURAM K SHETTY,Promoters,17000.0,4794335,Buy,31-Mar-2023,Market Purchase,NSE
BAJAJFINSV,Bajaj Finserv Limited,Anant Bajaj Trust Shekhar Bajaj,Promoter Group,405000.0,500859413,Buy,28-Mar-2023,Market Purchase,NSE
ASHIANA,Ashiana Housing Limited,Sanjeev Rawat,-,13558.0,2254630,Buy,28-Mar-2023,Market Purchase,NSE
KIRLOSIND,Kirloskar Industries Limited,Alpak Investments Private Limited,Promoter Group,2904.0,7072823,Buy,29-Mar-2023,Market Purchase,NSE
KIRLOSIND,Kirloskar Industries Limited,Navsai Investments Private Limited,Promoter Group,2904.0,7072823,Buy,29-Mar-2023,Market Purchase,NSE
TIRUMALCHM,Thirumalai Chemicals Limited,V Bharathram,Promoter Group,2500.0,437625,Buy,29-Mar-2023,Market Purchase,NSE
KARURVYSYA,Karur Vysya Bank Limited,M K SRINIVASAN,Promoter Group,12500.0,1297413,Buy,31-Mar-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,A.Radhika,Immediate relative,2400.0,979200,Buy,31-Mar-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,G.A.Vignesh,Immediate relative,9800.0,3975272,Buy,31-Mar-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,J.Chenthilrajan,Immediate relative,9108.0,3727449,Buy,31-Mar-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,A.Shimarna,Immediate relative,29000.0,11839540,Buy,31-Mar-2023,Market Purchase,NSE
TMB,Tamilnad Mercantile Bank Limited,J.Chenthilrajan,Immediate relative,422.0,172970,Buy,31-Mar-2023,Market Purchase,BSE
TMB,Tamilnad Mercantile Bank Limited,A.Radhika,Immediate relative,4700.0,1916989,Buy,31-Mar-2023,Market Purchase,NSE
ASHIANA,Ashiana Housing Limited,Vikash Dugar,Key Managerial Personnel,12750.0,2082075,Buy,28-Mar-2023,Market Purchase,NSE
ASHIANA,Ashiana Housing Limited,Shyamal Kumar Palit,-,13000.0,2027635,Buy,27-Mar-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,AANAL P. BHAGWATI,Immediate relative,4.0,4404,Buy,06-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,PRAVIN N. BHAGWATI,Immediate relative,150.0,165450,Buy,06-Mar-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,BHAGWATI SPHEROCAST PRIVATE LIMITED,Other,1036.0,1154789,Buy,24-Feb-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,BHAGWATI SPHEROCAST PRIVATE LIMITED,Other,202.0,222836,Buy,06-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,REENA P. BHAGWATI,Immediate relative,473.0,467674,Buy,31-Mar-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,AANAL P. BHAGWATI,Immediate relative,344.0,338573,Buy,31-Mar-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,AANAL P. BHAGWATI,Immediate relative,508.0,501041,Buy,31-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,AANAL P. BHAGWATI,Immediate relative,992.0,967707,Buy,29-Mar-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,AANAL P. BHAGWATI,Immediate relative,112.0,109413,Buy,29-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,REENA P. BHAGWATI,Immediate relative,75.0,74153,Buy,31-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,BHAGWATI SPHEROCAST PRIVATE LIMITED,Other,2704.0,2709538,Buy,31-Mar-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,BHAGWATI SPHEROCAST PRIVATE LIMITED,Other,240.0,241665,Buy,31-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,BHAGWATI SPHEROCAST PRIVATE LIMITED,Other,1857.0,1814511,Buy,29-Mar-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,BHAGWATI SPHEROCAST PRIVATE LIMITED,Other,143.0,139661,Buy,29-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,PRAVIN N. BHAGWATI,Immediate relative,170.0,170686,Buy,31-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,PRAVIN N. BHAGWATI,Immediate relative,935.0,934701,Buy,31-Mar-2023,Market Purchase,NSE
ANUP,The Anup Engineering Limited,PRAVIN N. BHAGWATI,Immediate relative,297.0,289801,Buy,29-Mar-2023,Market Purchase,BSE
ANUP,The Anup Engineering Limited,PRAVIN N. BHAGWATI,Immediate relative,703.0,685825,Buy,29-Mar-2023,Market Purchase,NSE
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Hercules Hoists Limited,Promoter Group,3500.0,21189475,Buy,29-Mar-2023,Market Purchase,NSE
ASHIANA,Ashiana Housing Limited,Shantanu Haldule,-,13750.0,2247799,Buy,29-Mar-2023,Market Purchase,NSE
KHANDSE,Khandwala Securities Limited,Paresh Khandwala,-,3082.0,69884,Buy,31-Mar-2023,Market Purchase,NSE
KHANDSE,Khandwala Securities Limited,Paresh Khandwala,-,250.0,5845,Buy,29-Mar-2023,Market Purchase,NSE
KHANDSE,Khandwala Securities Limited,PARESH JAYANTILAL KHANDWALA,Director,250.0,5845,Buy,29-Mar-2023,Market Purchase,NSE
KHANDSE,Khandwala Securities Limited,PARESH JAYANTILAL KHANDWALA,Director,3082.0,69884,Buy,31-Mar-2023,Market Purchase,-
ASHIANA,Ashiana Housing Limited,Bhagwan Kumar,-,13600.0,2214488,Buy,31-Mar-2023,Market Purchase,NSE
MAHICKRA,Mahickra Chemicals Limited,NIMIT MITESHKUMAR GANDHI,Promoter Group,1500.0,148350,Buy,31-Mar-2023,Market Purchase,NSE
MAHICKRA,Mahickra Chemicals Limited,NIMIT MITESHKUMAR GANDHI,Promoter Group,1500.0,144000,Buy,31-Mar-2023,Market Purchase,NSE
KIRLOSENG,Kirloskar Oil Engines Limited,Navsai Investments Private Limited,Promoter Group,77818.0,30785998,Buy,31-Mar-2023,Market Purchase,NSE
KIRLOSENG,Kirloskar Oil Engines Limited,Alpana Rahul Kirloskar,Promoter Group,77817.0,30785603,Buy,31-Mar-2023,Market Purchase,NSE
VERANDA,Veranda Learning Solutions Limited,Kalpathi S Ganesh,Promoters,13000.0,2668798,Buy,31-Mar-2023,Market Purchase,NSE
WORTH,Worth Peripherals Limited,Raminder Singh Chadha,Promoters,6244.0,579755,Buy,31-Mar-2023,Market Purchase,NSE
MUTHOOTFIN,Muthoot Finance Limited,GEORGE THOMAS MUTHOOT,Promoters,434.0,464629697,Buy,28-Mar-2023,Market Purchase,BSE
MUTHOOTFIN,Muthoot Finance Limited,ANNA ALEXANDER,Promoter Group,108.0,115622136,Buy,28-Mar-2023,Market Purchase,BSE
MUTHOOTFIN,Muthoot Finance Limited,SUSAN THOMAS,Promoter Group,108.0,115622136,Buy,28-Mar-2023,Market Purchase,BSE
MUTHOOTFIN,Muthoot Finance Limited,ALEXANDER GEORGE,Promoter Group,224.0,239808876,Buy,28-Mar-2023,Market Purchase,BSE
MUTHOOTFIN,Muthoot Finance Limited,GEORGE MUTHOOT GEORGE,Promoter Group,76.0,81363725,Buy,28-Mar-2023,Market Purchase,BSE
MUTHOOTFIN,Muthoot Finance Limited,GEORGE JACOB MUTHOOT,Promoters,434.0,464629697,Buy,29-Mar-2023,Market Purchase,BSE
MUTHOOTFIN,Muthoot Finance Limited,SARA GEORGE,Promoter Group,242.0,259079232,Buy,27-Mar-2023,Market Purchase,BSE
MUTHOOTFIN,Muthoot Finance Limited,ELIZABETH JACOB,Promoter Group,108.0,115622136,Buy,27-Mar-2023,Market Purchase,BSE
MUTHOOTFIN,Muthoot Finance Limited,GEORGE ALEXANDER MUTHOOT,Promoters,434.0,464629697,Buy,27-Mar-2023,Market Purchase,BSE
VERANDA,Veranda Learning Solutions Limited,Kalpathi S Suresh,Promoters,24500.0,4989323,Buy,31-Mar-2023,Market Purchase,NSE
VERANDA,Veranda Learning Solutions Limited,Kalpathi S Aghoram,Promoters,13000.0,2681036,Buy,31-Mar-2023,Market Purchase,NSE
NCLIND,NCL Industries Limited,KALIDINDI RAVI,Director,2744.0,488514,Buy,31-Mar-2023,Market Purchase,NSE
LINC,Linc Limited,DEEPAK JALAN,Promoters,6595.0,3419151,Buy,29-Mar-2023,Market Purchase,NSE
BEPL,Bhansali Engineering Polymers Limited,Speedage Commercials Limited,Promoter Group,300000.0,28799100,Buy,31-Mar-2023,Market Purchase,NSE
BEPL,Bhansali Engineering Polymers Limited,Sheraton Properties and Finance Limited,Promoter Group,400000.0,38458000,Buy,31-Mar-2023,Market Purchase,-
BEPL,Bhansali Engineering Polymers Limited,BHANSALI INTERNATIONAL PRIVATE LIMITED,Promoter Group,48000.0,4700539,Buy,31-Mar-2023,Market Purchase,NSE
BEPL,Bhansali Engineering Polymers Limited,Bhansali Industrial Investment & Finance Private Limited,Promoter Group,125000.0,11999788,Buy,31-Mar-2023,Market Purchase,NSE
BEPL,Bhansali Engineering Polymers Limited,Bhansali Engineering Industries Private Limited,Promoter Group,50000.0,4849965,Buy,31-Mar-2023,Market Purchase,NSE
BEPL,Bhansali Engineering Polymers Limited,Bhansali Innovative Finance Private Limited,Promoter Group,50000.0,4849140,Buy,31-Mar-2023,Market Purchase,NSE
BEPL,Bhansali Engineering Polymers Limited,BENTLEY COMMERCIAL ENTERPRISES LIMITED,Promoter Group,300000.0,29099490,Buy,31-Mar-2023,Market Purchase,NSE
MOTILALOFS,Motilal Oswal Financial Services Limited,Raamdeo Ramgopal Agarawal,Promoters,34875.0,20184488,Buy,29-Mar-2023,Market Purchase,NSE
MOTILALOFS,Motilal Oswal Financial Services Limited,Motilal Gopilal Oswal,Promoters,113.0,65540,Buy,29-Mar-2023,Market Purchase,BSE
MOTILALOFS,Motilal Oswal Financial Services Limited,Motilal Gopilal Oswal,Promoters,35190.0,20386559,Buy,29-Mar-2023,Market Purchase,NSE
MOTILALOFS,Motilal Oswal Financial Services Limited,Raamdeo Ramgopal Agarawal,Promoters,289.0,167159,Buy,29-Mar-2023,Market Purchase,BSE
DBOL,Dhampur Bio Organics Limited,Deepa Goel,Promoters,150000.0,20572500,Buy,31-Mar-2023,Market Purchase,NSE
VITAL,Vital Chemtech Limited,Vipul Bhatt,Promoters,36000.0,2766600,Buy,31-Mar-2023,Market Purchase,NSE
VITAL,Vital Chemtech Limited,Vipul Bhatt,Promoters,36000.0,2766600,Buy,31-Mar-2023,Market Purchase,NSE
ASIANENE,Asian Energy Services Limited,Oilmax Energy Private Limited,Promoters,50932.0,5530706,Buy,31-Mar-2023,Market Purchase,NSE
VINEETLAB,Vineet Laboratories Limited,VENKATA RAMAGADDAM,Promoters,3000.0,124860,Buy,28-Mar-2023,Market Purchase,NSE
VINEETLAB,Vineet Laboratories Limited,GADDAM VENKATA RAMANA,Director,5000.0,208093,Buy,28-Mar-2023,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,35000.0,5198711,Buy,31-Mar-2023,Market Purchase,NSE
MITCON,MITCON Consultancy & Engineering Services Limited,AJITA AGARWAL,Immediate relative,2000.0,129200,Buy,16-Mar-2023,Market Purchase,NSE
MITCON,MITCON Consultancy & Engineering Services Limited,AJITA AGARWAL,Immediate relative,5000.0,315400,Buy,20-Mar-2023,Market Purchase,NSE
MITCON,MITCON Consultancy & Engineering Services Limited,AJITA AGARWAL,Immediate relative,1955.0,127563,Buy,24-Mar-2023,Market Purchase,NSE
MITCON,MITCON Consultancy & Engineering Services Limited,AJITA AGARWAL,Immediate relative,1045.0,68029,Buy,27-Mar-2023,Market Purchase,NSE
MITCON,MITCON Consultancy & Engineering Services Limited,AJITA AGARWAL,Immediate relative,175.0,11226,Buy,28-Mar-2023,Market Purchase,NSE
MITCON,MITCON Consultancy & Engineering Services Limited,AJITA AGARWAL,Immediate relative,5322.0,341938,Buy,29-Mar-2023,Market Purchase,NSE
MITCON,MITCON Consultancy & Engineering Services Limited,AJITA AGARWAL,Immediate relative,2000.0,110200,Buy,26-Dec-2022,Market Purchase,NSE
